feature,mean_importance
below16.5,1.255137928122055e-06
aout.structural,1.4053747625943775e-06
dow_Monday,1.4427039809656455e-06
tmoy_lag2,1.534250327638216e-06
ponts_publics_abc_Saturday,1.5884547741575051e-06
month_July,1.6375846025127455e-06
ponts_publics_abc_Thursday,1.8477439039633893e-06
is_winter,2.4126324455987433e-06
woy,2.9510971431126464e-06
nmonth,2.9600034192245673e-06
month_November,3.2040515232619263e-06
ponts_extended,4.081799974599461e-06
season_astrono_Spring,4.745580112298399e-06
season_peak_season,4.972297249702419e-06
season_astrono_Winter,5.0810625579107704e-06
month_February,5.2718280180998405e-06
ponts_extended_abc_Thursday,5.840438486690893e-06
ponts_publics,5.924520947862312e-06
ponts_extended_abc_SundayOrHoliday,6.190158345330959e-06
month_October,6.574383042516445e-06
not_weekend,7.069435149477561e-06
ponts_publics_abc_SundayOrHoliday,1.0239300206209106e-05
pitd_std_14,1.143016192825582e-05
pitd_ewm_3_ratio_tmoy,1.2313927123806106e-05
tmoy_lag1,1.3437873339255425e-05
tmoy_lag7,1.3568024341132841e-05
public_holidays_NotAHoliday,1.4168116423408754e-05
tmoy_lag14,1.6434446678957604e-05
rolling_hdd_7,1.8371309304326435e-05
tmoy,1.8967550519262236e-05
pitd_lag3,2.2671807430682014e-05
weekdays_Saturday,2.3742494005206046e-05
hdd_lag2,2.721516349917588e-05
tmoy_ratio_pitd_ewm_3,3.0969809400677695e-05
pitd_ma_7,3.86068232104993e-05
pitd_ewm_7,4.313984987980163e-05
pitd_lag2,4.49363393168832e-05
tmoy2,4.7338143066272784e-05
lag1_to_lag7_ratio,5.010857770288077e-05
li_terega,5.083838159791985e-05
pitd_std_3,5.4872618573665115e-05
hdd_lag1,6.121734790909497e-05
sinus,6.282806115069685e-05
teff_cwv_diff_1,6.336588802037715e-05
weekdays_Monday,6.691461217180426e-05
teff_constr,7.62784454453708e-05
weekend_cold,8.662420046389208e-05
teff_cwv,8.910901247896081e-05
doy,9.239427765607537e-05
ponts_extended_abc_Monday,0.00010069143504548624
ponts_publics_abc_Monday,0.00010681332478267076
teff_optim,0.00010998690935659447
hdd_lag7,0.00011501872394639525
pitd_ewm_3,0.000122919169177888
pitd_ma_3,0.00012442623800447539
weekend,0.00013304149036511681
hdd_lag14,0.00013787542641187852
temp_mean,0.000159156388330166
tmoy1,0.0001689862020405228
hdd,0.00017828793409564898
pitd_std_7,0.0001791380603200202
tmoy_diff_1,0.00022446372849323578
pitd_ewm_14,0.00023190385311177945
pitd_lag14,0.0002532598788505215
teff_constr_diff_1,0.0002905243139663021
pitd_lag1_ratio_temp_mean,0.0003628200680788507
pitd_lag7,0.00039385148206412795
li,0.0004643128924896425
cosinus,0.0004913156486445731
wday,0.0007061585344637457
hdd_bizday,0.001022727079555332
pitd_ewm_3_ratio_temp_mean,0.0010931043633320488
tmoy_ratio_pitd_lag1,0.0015792668204493495
year,0.0019352206794638535
pitd_lag1_ratio_tmoy,0.022973152917679863
temp_mean_ratio_pitd_ewm_3,0.056822722986949625
pitd_lag1,0.06489696597365123
temp_mean_ratio_pitd_lag1,0.3607009110609628
